9780124884403	The chronic crisis in psychological measurement and assessment,a historical survey	Scott T. Meier			1994-09	Academic Press						ZZZ000000
9788190318815	The Wanderer	Kahlil Gibran			1932	Knopf						ZZZ000000
9788190318839	The Madman - The Earth Gods	Khalil Girbian&Unknown UK Publisher				Indiana Publishing House						ZZZ000000
9788190318877	Secrets of the heart	Kahlil Gibran			1963	Citadel Press						ZZZ000000
9788190318891	The broken wings	Kahlil Gibran			1959	Heinemann						ZZZ000000
9788184082791	Encyclopedia Of Science And Technology:(illustrated)	E.C Graham			2010	Indiana						ZZZ000000
9788188569045	Shiva to Shankara,decoding the phallic symbol	Devdutt Pattanaik			2006-01-01	Indus Source						ZZZ000000
9788188569052	Spiritual Master The Buddha / Supriya Rai	Supriya Rai				Indus Source						ZZZ000000
9788188569175	Sai Baba	Sonavi Desai		Sai Baba of Shirdi is one of the most well-known Spiritual Masters of India. He crossed the barriers of caste and creed and spoke the language of love. He taught the most profound philosophy and the greatest truths in a simple and forthright way. Baba had inherited the mantle of mysticism from both Bhakti and Sufism. He believed in the equality of all religious faiths and encouraged people to worship according to their own belief and to respect that of others. This book is a portrayal of his life and teachings through the eyes of Laxmi, one of his closest devotees.	2010-01-01	Indus Source Books						ZZZ000000
9780470832608	Event planning,ethics and etiquette : a principled approach to the business of special event management	Judy Allen		The world of event planning can be alluring and dangerous at once-exotic locales, wining and dining, and people traveling without their spouses. In such situations the line between business and pleasure blurs and the nature of relationships gets cloudy. With a thoughtless act or a less-than-tactful word, long-lasting business relationships can be ruined forever.  Beyond that, budgets are on the chopping block and competition for business is tight. In that environment, people often cut not just financial corners, but the ethical ones, too. There's a fine line between innocent perks and inappropriate gifts or kickbacks. Event planners today must navigate a minefield of potentially sticky situations that can easily blow up in their face. Without a professional code, lines of acceptable behavior are easily crossed. And what you do personally can hurt you professionally.   Event Planning Ethics and Etiquette provides event planners with the companion they need to stay out of trouble, keep professional relationships healthy and profitable, avoid the riskier temptations of the lifestyle, and win business in a highly competitive market using ethical business practices.  Explains how to establish policies and codes of behavior, in the office and onsite at events. Offers guidelines on when it is acceptable to accept a gift, what is acceptable, and what is inappropriate. Shows how to prepare yourself, as well as your staff, for what to expect, and how to handle the unexpected with business finesse. Covers business etiquette in event planning crisis management situations. Helps you to avoid putting yourself and your company at personal and professional risk. Features real-life examples and situations, and advice on how to handle them with poise and professionalism. Includes a list of "Event Planning Do's and Don'ts."   Event Planning Ethics and Etiquette will be of value to the professional event planner; to event planning suppliers and clients working with industry professionals; as well as to those in related fields, such as public relations, administrative professionals, communications; and anyone in the hospitality, culinary, and travel industry.	2003-05-28	John Wiley and Sons						ZZZ000000
9780787964665	Instructional engineering in networked environments	Gilbert Paquette		A Dynamic, Research-Based Approach to Knowledge Management In this book, Gilbert Paquette–an internationally recognized expert in the field of technology-based training–offers IT professionals, trainers, and consultants a revolutionary method for going beyond simple information management. Instructional Engineering in Networked Environments introduces the instructional engineering method that elicits knowledge from subject matter experts to make information more widely available for training other people and transfering knowledge through formal and informal training using a variety of media and information sources. Throughout the book, Paquette shows that instructional engineering is based on the use of transferable graphic models that demonstrate how this engineering works in an environment with human networks and diversified information sources. This important book also includes illustrative examples of "artifacts"–the actual job aids that hold an organization’s knowledge–and provides numerous easily reproducible tools. Praise for Instructional Engineering in Networked Environments "The tools and methods developed by Dr. Paquette and his team at LICEF since 1992 are generally regarded by the International Board of Standards for Training, Performance and Instruction (IBSTPI) as world class in every respect. The board believes that an institution or organization embarking on serious efforts in distance and distributed learning would do well to consider these methods and tools as setting a standard." –J. Michael Spector, professor and chair, instructional design, development, and evaluation, Syracuse University; and executive vice president, IBSTPI "Gilbert Paquette’s work is truly world-leading and needs much more exposure. I was so impressed with his detailed models for knowledge engineering in telelearning systems. It was the first time in years that I thought someone had created a breakthrough." –Anne Forster, director, innovation and technology, vice chancellor's office, University of Sydney, Australia "Hydro-Quebec groups over 19,500 employees and employs a staff of around 300 trainers and instructional designers. We have been using the MISA method and the MOT knowledge editor for several years now, and we have not yet found a method as efficient, even though we have had many sales pitches by different vendors." –Gilles Beaulieu, trans energie division, Hydro-Quebec "In this book, Professor Paquette provides one of the most sophisticated tools yet developed for a true technology of instructional engineering. All serious instructional designers will find that this work significantly improves the efficiency and effectiveness of their instructional development efforts." –M. David Merrill, professor, department of instructional technology, Utah State University	2004	John Wiley and Sons						ZZZ000000
9780470821732	Regional powerhouse,the Greater Pearl River Delta and the rise of China	Michael J. Enright&Edith E. Scott&Ka-mun Chang		"The Pearl River Delta has played a vital role in China's remarkable economic growth in the last 25 years. This book will help the reader understand the dynamics of the region, its contributors to China's development, and its outlook to the future." —Sir John Bond Group Chairman, HSBC Holdings plc.  “Michael Enright and Edith Scott, the top specialists on the Hong Kong economy, have here traced the big new development, the intimate linkages between Hong Kong and the Pearl River Delta area to create a dynamism and vitality that rivals that of Shanghai. Thorough, informative, analytic.” —Ezra Vogel Henry Ford II Professor of the Social Sciences Harvard University Asia Center  "Regional Powerhouse: The Greater Pearl River Delta and the Rise of China is a compelling and rigorous insight on the region that led China's economic miracle and continues today as a pivotal piece in the global economic jigsaw." —Alasdair Morrison Chairman and CEO, Asia Morgan Stanley  “For those of us who live in this region, this book captures for the first time the full magnitude and complexity of the strength that has emerged from our unique interactions. For those living elsewhere, it makes a compelling case for why the Greater Pearl River Delta region should be in the forefront of their own understanding of an emerging China.” —Dr Victor K Fung Chairman, The Greater Pearl River Delta Business Council Chairman, The Li && Fung Group	2005	Wiley						ZZZ000000
9781860584268	Micro energy systems,review of technology, issues of scale and integration	Mike Knowles		This interesting book aims to contrast the existing and developing generating systems typically in the range 1kW to 2MW for use in hospitals, supermarkets, leisure centres, government and commercial building and domestic housing generally and for direct connection to the grid.  COMPLETE CONTENTS   Renewable energy in the UK – an issue of scale  Wind turbines – a reviewof smaller units  Run of river hydro for the UK and overseas  Small hydro for remote areas – an international view  Micro CHP – energy services and smart metering  Micro combined heat and power  Stirling engine based microenergy systems  Running microturbines on biogas  Community biomass gasification CHP  Really small micro-scale generation (PV)  The ‘RICT’ engine in micro energy and CHP systems  Pressurized hybrid fuel cell system  Reinventing electricity distribution   Micro Energy Systems will be useful to project developers, power generators, local government and building services engineers in the industrial and commercial sector in the UK and throughout the world.	2004	John Wiley and Sons						ZZZ000000
9783895782664	Numerical distance protection,principles and applications	Gerhard Ziegler		Distance protection provides the basis for network protection in transmission systems and meshed distribution systems. Initially this book covers the fundamentals of distance protection and the special features of numerical technology. For this second edition all contents especially the product descriptions have been revised and updated.  The emphasis is then placed on the application of numerical distance relays in distribution and transmission systems.  This book is aimed at students and engineers who wish to familiarise themselves with the subject of power system protection, as well as the experienced user, entering the area of numerical distance protection. Furthermore it serves as a reference guide for solving application problems.	2006-01-06	Wiley-VCH						ZZZ000000
9780471772743	The joy of SOX,why Sarbanes-Oxley and service-oriented architecture may be the best thing that ever happened to you	Hugh Taylor		The Sarbanes-Oxley Act (SOX) was passed in 2002 in response to a series of high-profile corporate scandals and requires that public companies implement internal controls over financial reporting, operations, and assets; these controls depend heavily on installing or improving information technology and business methods Written by one of the most visible personalities on the tech-biz side of the SOX discussion, this highly readable, engaging book provides a clear road map for integrating SOX compliance into the fabric of everyday IT infrastructure and business practice Shows the reader how to leverage and use service-oriented architecture (SOA), a set of technologies that enables interoperation of heterogeneous computer systems, to achieve the level of internal controls over IT that SOX mandates	2006-03-17	Wiley Pub.						ZZZ000000
9780470803530	Management of Financial Institutions	Warren Hogan		Management of Financial Institutions, 2nd Edition is the Australian adaptation of the highly regarded U.S. text by George Hempel and Donald Simonson, Bank Management. This new edition presents a comprehensive overview of the Australian financial institutions sector, introducing students to the regulatory environment and the key functions of financial institutions.The four part structure provides thorough instruction on measuring the financial performance of the financial institution, asset and liability management, security portfolio management, bank lending and credit risk management and the fundamentals of forward rates, options and hedging activities.	2003-10-31	John Wiley & Sons Australia, Limited						ZZZ000000
9780333752371	The emergence and impact of MNC centres of excellence,a subsidiary perspective	Ulf Holm&Torben Pedersen			2000	Macmillan						ZZZ000000
9781578083527	Journey of a single cell to a plant	Susan J. Murch&Praveen K. Saxena		In plants, the ability to regenerate identical individuals from single cells is the basis for modern agriculture. These scientific advancements have given us virus-free stocks, novel germplasms, clonal propagation systems, and the commercial introduction of difficult to propagate plant species. The timescale for breeding programs was dramatically reduced as plant tissue culture technologies were developed to shorten the time between generations and reduce the number of generations required for a line to be developed. Without the capacity to regenerate plants, it would not have been possible for plant biotechnology and genetic engineering to have advanced this far. This book contains detailed reviews by the leading scientists who made these discoveries.	2005	Science Publishers						ZZZ000000
9781578083640	Bioremediation of aquatic and terrestrial ecosystems	Milton Fingerman&Rachakonda Nagabhushanam		Bioremediation, the use of microorganisms to degrade, sequester, or remove environmental contaminants, is an urgent need of our planet for protection and restoration from toxic contaminants. This book not only provides cutting edge information about bioremediation of aquatic and terrestrial habitats, but also highlights the gaps in our knowledge of the subject. Among the topics covered in this volume are those that deal with petroleum spill bioremediation, bioremediation of heavy metals, and the use of genetically engineered microorganisms in bioremediation.	2005	Science Publishers						ZZZ000000
9788763001403	Corporate branding,purpose/people/process : towards the second wave of corporate branding	Majken Schultz&Yun Mi Antorini&Fabian F. Csaba		Corporate branding emphasizes that the organization itself, rather than the products created and marketed by the corporation, represents the main point of differentiation and competitive advantage in the marketplace. Despite the wide range of issues the concept raises about organization and strategy, corporate branding has mainly been associated with a marketing and campaign approach. This approach characterizes what the authors have called the first wave of corporate branding. This book argues that the field of corporate branding is undergoing fundamental changes and becoming more cross-disciplinary and strategically driven. This development represents a second wave of corporate branding, explored in the book. The second wave of corporate branding integrates concepts and experiences from strategy, marketing, corporate communication, corporate identity and organization theory. It questions core concepts of classic branding and offers a framework dedicated to the conceptual and practical development of organizations as brands. The book addresses three core themes: purpose, people, and process. What is the purpose of corporate branding as an organization-wide effort in a situation where all competing organizations claim to be unique? What are the roles of internal and external stakeholders in corporate brand building? Which processes and changes does the implementation of a corporate brand involve? Throughout the book, the authors confront the challenges and dilemmas of corporate brand management and offer new insights into how corporate brands can be studied and managed. While this book is primarily aimed at graduate and doctorate students, it also is of relevance to practitioners with an interest in moving beyond traditional mindsets in branding.	2005	Copenhagen Business School Press DK						ZZZ000000
9788187169840	Field Theory: A Modern Primer (2nd Edition)	Pierre Ramond				Sarat Book House						ZZZ000000
9788187169864	Modern theory of critical phenomena	Shang-Keng Ma			1976	W.A. Benjamin						SCI055000
9781594579998	From cardiac bypass to Everest bypasses,real life trekking to Mount Everest Base Camp after quadruple cardiac bypass surgery : adventure, hope, inspiration	M. R. Vijay			2005	Jasper Hermes Inc.						ZZZ000000
9788190802109	Aliging Ferret: How an Organization Meets Extraordinary Challenges	Swapna Kishore and Rajesh Naik				Postscript Impressions						ZZZ000000
9788174788009	Definitions and Formulae in Mathematics	R. Bala				Sura Books						ZZZ000000
9781405014045	IELTS testbuilder	Sam McCarter&Judith Ash			2003	Macmillan						ZZZ000000
9780582447721	Focus on IELTS,teacher's book	Sue O'Connell		Exam Briefings and Task Approach boxes tell students what they need to know about each task type and how to tackle it Extra grammar, vocabulary and writing practice in the end section can be used for class work or self-study Key Language Bank provides essential reinforcement of problematic language areas Writing Practice Bank gives guided answers and additional writing topics	2002	Longman						ZZZ000000
9781405080774	IELTS graduation,study skills	Charlie Martineau&Jane Short			2007	Macmillan						ZZZ000000
9788130908762	Ielts Resource Pack (with Cd Rom)	Jon Marks				Viva Books Private Limited						ZZZ000000
9788190115926	202 Useful Exercises For Ielts	Garry Adams And Terry Peck			1999	Adams And Austen Press						ZZZ000000
9789814033107	Parallel computer architecture,a hardware/software approach	David E. Culler&Jaswinder Pal Singh&Anoop Gupta			2000	Morgan Kaufmann						ZZZ000000
9781558608870	Network analysis, architecture and design	James D. McCabe		The landscape of networking has changed so that network services have now become one of the most important factors to the success of many third generation networks. It has become an important feature of the designer's job to define the problems that exist in his network, choose and analyze several optimization parameters during the analysis process, and then prioritize and evaluate these parameters in the architecture and design of the system.Network Analysis, Architecture, and Design, 2e, uses a systems methodology approach to teaching these concepts, which views the network (and the environment it impacts) as part of the larger system, looking at interactions and dependencies between the network and its users, applications, and devices. This approach matches the new business climate where customers drive the development of new services and the book discusses how networks can be architected and designed to provide many different types of services to customers. This second edition contains an entirely new focus on network architecture, which completes the process from analysis to design. Network architecture takes the input from network analysis and provides a high-level view of the network, focusing on the relationships between major functions of the network, such as security, network management, performance and addressing and routing. A reference architecture, outlining how these functions are to be addressed within the network, serves as the foundation for the network design. With a number of examples, analogies, instructor tips, and exercises, this book works through the processes of analysis, architecture, and design step by step, giving network designers a solid resource for making good design decisions* Substantial revision of the very popular first edition--Practical Computer Network Analysis and Design--by a seasoned network architect who has led numerous design projects in government, commercial, and academic spaces. * Effective examples, case studies, worksheets, and end-of-chapter exercises provide professionals and students with the necessary tools for learning important design issues.* Shows how to architect and design a network to provide the desired services and performance levels, and to choose the appropriate network technologies and interconnection strategies to meet architectural and design goals.*Instructors can download the solutions to the exercises in the book by clicking on the "Instructors" resource link in the upper right corner of the screen and searching for author "McCabe."	2003-04-22	Morgan Kaufmann						ZZZ000000
9788188689019	Food Flavours: Biology & Chemistry	Fisher			2003-01-01	Overseas Press India Pvt. Ltd						ZZZ000000
9788188689002	The World Economy: A Millennial Perspective	Roopa Gosian			2003-01-01	Overseas Press India Pvt. Ltd						ZZZ000000
9788188689101	Fractals And Chaos	Addison			2005	Overseas Press India Pvt. Ltd						ZZZ000000
9788188689262	Panchakarma,ayurveda's mantra of rejuvenation	N. R. S. Babu&N. Reghunath&Invis Multimedia (Trivandrum&India)&Kerala (India). Dept. of Tourism			2005	Invis Multimedia						ZZZ000000
9788189938307	Perseverance: The Continuance In Grace	Jha			2009-01-01	Overseas Press India Pvt. Ltd						ZZZ000000
9780199638833	FISH,a practical approach	Barbara Beatty&Sabine Mai&Jeremy Squire		This convenient laboratory manual covers the theory and application of all the commonly used FISH procedures for both the research and clinical service laboratory. Readers are provided with the theoretical principles which underlie each procedure, and are then guided through the protocols in a systematic, easy to follow manner. Because FISH procedures are particularly sensitive to background and subtle variations in sample quality, the trouble-shooting sections are invaluable to the beginner interested in developing FISH capabilities in their laboratory. Areas covered include probe production and labeling; FISH gene mapping; murine, fiber, and RNA FISH; CGH and microchips; 3D FISH; SKY and M-FISH; FISH and microarrays; and FISH in clinical cytogenetics.	2002	Oxford University Press						ZZZ000000
9780195143256	A dictionary of genetics	Robert C. King&William D. Stansfield&Pamela Khipple Mulligan			2006	Oxford University Press						ZZZ000000
9780198549680	Evolution,an introduction	Stephen C. Stearns&Rolf F. Hoekstra		This book introduces what is essential and exciting in evolutionary biology. It covers the whole field and emphasizes what the important concepts are. Care has been taken to express complex and stimulating ideas in simple language, while the frequent examples and running summaries make reading fun. Each chapter follows logically from the next, so that the book can be read straight through, one chapter per sitting. · Concise, clear, and states what is important · Concentrates on the central concepts and illustrates them with telling examples · Running summaries in the margins make navigation easy · Suitable for a one-semester or one-year course in evolution · Summaries at chapter ends · Each chapter's connections to neighboring chapters are explained Evolution: An Introduction takes a fresh approach to classical topics such as population genetics and natural selection, and gives an overview of recent advances in hot areas such as sexual selection, genetic conflict, life history evolution, and development.	2000	Oxford University Press						ZZZ000000
9780195515558	Principles of field crop production	J. E. Pratley		This book provides an up-to-date account of how crops are grown in Australia. It discusses the principles surrounding the creation of new varieties of crops, and the establishment, management, and marketing of those crops. Issues such as climatic variability and pest management are also explored in detail.	2003	Oxford University Press						ZZZ000000
9780195603828	Hayavadana	Girish Karnad			2008	Oxford University Press						ZZZ000000
9780192800411	The concise Oxford dictionary of mathematics	Christopher Clapham		This invaluable resource will guide general readers, as well as students, through the often bewildering maze of equations and theorems encountered within the mathematical universe. Nearly 1,000 entries have been added for this new edition covering everything from pure and applied mathematics to statistics. Also included are entries on mathematics of more general interest, such as fractals, game theory, and chaos. Providing succinct definitions and clear explanations to a wealth of terms, A Concise Oxford Dictionary of Mathematics also enables readers to make new discoveries as they browse and check cross-references. With explanatory figures, diagrams, and tables for ready reference to compliment the text, clear and precise definitions, with helpful examples of a wide range of mathematical terms and concepts, and brief biographical sketches of the great mathematicians, this comprehensive dictionary will serve as an indispensable and trustworthy guide to the dynamic world of mathematics.	1996	Oxford University Press						ZZZ000000
9780195678451	Human Development Report 2005	Rajesh Chakrabarti			2006-01-09	Oxford University Press						ZZZ000000
9780195686999	Wonders Of Numbers	Clifford A. Pickover			2006	Oxford University Press						ZZZ000000
9781407512792	100S Of The Coolest, Fastest..	Parragon Book Service Limited		Discover How Cool Technology Such As Ipods, Games Consoles, Robots, Racing Cars All Works!Fabulous Photographs Sourced Directly From The ManufacturersHi-Tech 21St-Century Design Includes Sections On Latest Technology In Sports, Medicine, The Home, Spac	2008-09-01	Parragon Book Service Limited						ZZZ000000
9781407532066	Children's Weather Encyclopedia,Discover the Science Behind Our Planet's Weather	Parragon (COR)		Provides an overview of weather, looking at the what, when, where, and how of everything young readers need to know about weather.	2008-10-01	Parragon Inc						ZZZ000000
9780752596235	Animals	Anita Ganeri&Dorling Kindersley Publishing Staff&Michael Posen		Authoritative and accessible, this guide to the animal kingdom catalogs everything from aardvarks to zebras. Stunning action photography captures animals in living color and in their real habitats. Full color.	2003-06	Parragon, Incorporated						ZZZ000000
9781405448635	123	Parragon Book Service Limited			2006	Parragon Book Service Limited						JNF013030
9781407534732	ENCYCLOPEDIA OF WORLD MITHOLOGY	PARRAGON				PARRAGON - USA						ZZZ000000
9781407517438	Broadway dreams	N. B. Grace&Parragon Book Service Limited			2008-05-01	Parragon Book Service Limited						ZZZ000000
9781407525754	Friends 4 Ever	Alexandre Dumas&Catherine Hapka&Peter Barsocchini&Disney			2008-09-01	Parragon Book Service Limited						ZZZ000000
9781407523200	"Hannah Montana" Nightmare on Hannah Street	Parragon Book Service Limited			2008-08-01	Parragon Publishing India Pvt Ltd						ZZZ000000
9781407525877	Disney Hannah Montana:Don't Bet On It	Christopher Reid			2008-12-01	Parragon Book Service Limited						ZZZ000000
9781405492577	The Gingerbread Man	Parragon&Incorporated				Parragon, Incorporated						ZZZ000000
9788177581706	Manufacturing Engineering and Technology	Kalpakjian				Pearson						ZZZ000000
9788171549085	International Cooking With Karen Anand	Karen Anand			2003-12	Popular Prakashan						ZZZ000000
9788171545544	Party Party	Nirmala Tilak			2005-01-01	Popular Prakashan						ZZZ000000
9788171548613	Encyclopaedia of Indian Medicine: Materia medica - herbal drugs	Saligrama Krishna Ramachandra Rao		Projected six-volume set of encyclopedia on the "indigenous medical wisdom in India known as Ayurveda." Entries range from short to long. Miscellaneous appendixes.	2005	Popular Prakashan						ZZZ000000
9788179914854	Turn On Your Brainpower	Brainworks				Popular Prakashan Pvt. Ltd						ZZZ000000
9788179915820	Eat right to stay bright,manage diet to manage disease	Shweta Rastogi			2010	Popular Prakashan						ZZZ000000
9780867202298	Multiprocessor methods for computer graphics rendering	Scott Whitman		Multiprocessor Methods for Computer Graphics Renderingexplores a number of methods to perform computer imagesynthesis on the current generation of commercialmultiprocessors. Among the topics discussed are parallelmethods and algorithms, base-level implementation, andtask-partitioning schemes.	1992-06	A K Peters, Ltd.						ZZZ000000
9788172861865	Shoda	M. S. K. Prabhu&Sri Desha Kulakarni			2000	Prism Books Pvt Ltd.						ZZZ000000
9788172862428	Adolescence and family life education	M. K. C. Nair			2002	Prism Books						ZZZ000000
9788172861988	Adolescent care 2000 and beyond	M. K. C. Nair&Ranjan Kumar Pejaver			2001	Prism Books						ZZZ000000
9788172860905	Are You Leader Material? A Guide To Managerial Leadership	G D Kunders				Varaity Book Depot						ZZZ000000
9788172861803	Ramanujan's papers	Srinivasa Ramanujan Aiyangar&B. J. Venkatachala&V. Vinay&C. S. Yogananda		Collected papers of Srinivasa Ramanujan Aiyangar, 1887-1920, an Indian mathematician.	2000-01-01	Prism Books						ZZZ000000
9788172860691	Management Parables: The Sagas Of Management Monks	Moid Siddiqui		In This Volume, The Author Reflect On The Lessons From Companionate And Perceptive Managers And Ceos For The Benefit Of Management Students And Readers.								ZZZ000000
9788172861490	Sugarcane in agriculture and industry	Gururaj Hunsigi			2001	Prism Books						ZZZ000000
9788172862398	The Miracle of life	Hema Divakar&Duru Shah		On various aspects of pregnancy and child birth.	2003	Prism Books						ZZZ000000
9788172863494	Diabetes,prevention & management	H. M. Krishnamurty&Arun R. Vadavi			2003	Prism Books						ZZZ000000
9788172864491	Management paradigm, ISRO--the success story	M. N. Sathyanarayan		On the life and work of the author, executive director of space industry development at the Indian Space Research Organisation; with special reference to the working of the organisation.	2005-01-01	Prism Books						ZZZ000000
9788172865023	Growing rocket systems and the team	Suresh Chandra Gupta			2006	Prism Books						ZZZ000000
9788172865405	Ecological status of Sharavathi Valley Wildlife Sanctuary	Sameer Ali&Environmental Information System (Indian Institute of Science&Bangalore)		This document is the 1st of Sahyadri conservation series broughtout by ENVIS Centre at Indian Institute of Science, Bangalore.	2007	Prism Books						ZZZ000000
9788172865184	Discover Coorg	Palanganda Thimmaiah Bopanna			2007	Prism Books						ZZZ000000
9788172865979	Footprints,learning in quest	B. L. Maheshwari			2009	Prism Books						ZZZ000000
9781563270864	Corporate diagnosis,setting the global standard for excellence	Thomas Lindsay Jackson&Constance E. Dyer		All too often, strategic planning neglects an essential step -- diagnosing the organization's current state at the beginning and end of an improvement cycle. What's required is a systematic review of the critical factors in organizational learning and growth. These are determinants that require the monitoring, measurement, and management of resources to ensure that your company competes successfully. This executive workbook provides a step-by-step methodology for diagnosing an organization's strategic health and measuring its overall competitiveness against world class standards.The "Corporate Diagnosis " handbook is used to verify policy or measure the results of corporate strategy and vision (the business renewal stage ). Detailed diagnostic questions in each key areas act as guidelines for developing your own self-assessment survey.To support the diagnostic process, three primary aids are provided: a check sheet to record observations and score each area under diagnosis; a radar chart to plot and track your company's position visually; and extensive progress tables that allow you to see your standing in each diagnostic area. Over 50 specific categories of company health are meticulously graded and charted to help you see where your company stands in its quest for world class status. "Corporate Diagnosis "is an excellent companion and aid for meeting the Deming, Shingo, or Baldrige Award criteria.	1996-03-01	Productivity Press						ZZZ000000
9781563270444	TPM for America,what it is and why you need it	Herbert R. Steinbacher&Norma L. Steinbacher		Can American Manufacturer's Answer the Challenge? "Gaining a hidden edge through improved maintenance" Maintenance can account for as much as 40 percent of manufacturing costs; yet, many manufacturers still fail to recognize the value of making total productive maintenance (TPM) an integral part of their strategy. Written specifically for American manufacturers by an American TPM practitioner and educator, this book provides a succinct account of TPM's evolution into the most effective maintenance approach in the history of manufacturing. The author surveys the current status of TPM implementation in the United States and challenges American manufacturers to overhaul their current maintenance procedures and by doing so, improve their capacity to stay competitive in the world market. He discusses the steps needed to breakdown the cultural resistance that can impede needed change, from initiation to implementation to institutionalization. He then explains the various facets that make up an overall maintenance strategy including predictive, corrective, and preventative maintenance, as well as ways to make many of these functions automated. With a fully implemented TPM program, organizations can anticipate maintenance needs and build a plan that will eradicate all but a fraction of their associated costs, and in doing so, dramatically improve the bottom line.	1993	Productivity Press						ZZZ000000
9781563271069	Thoughtware,change the thinking and the organization will change itself	J. Philip Kirby&David Hughes		People's thinking is the basis for everything they do - all behavior is rooted in thought. The sum of people's thinking and their collective interaction is the mastermind of the organization's performance. It is the underlying platform on which every organization operates. An analogy to computer software makes sense here: new operating platforms and master programs are installed in order to allow other programs to operate and function effectively. Thoughtware is the operating platform of the organization. Change the thoughtware and the organization will change itself and create the capability to handle the future. Kirby and Hughes use an entertaining, creative, and engaging style to describe the cornerstones of the new thoughtware platform and illustrate how new thoughtware can generate order-of-magnitude change at every level.	1997-07-21	Productivity Press						ZZZ000000
9781563270833	Secrets of a successful employee recognition system	Daniel C. Boyle		As the human resource manager of a failing manufacturing plant, the author was desperate to find a way to motivate employees and break down the barrier between management and the union. He came up with a simple idea--say thank you to your employees for doing their job. Filled with case studies and guidelines, this book underscores the power behind thanking your employees for a job well done.	1995-04-01	Productivity Press						ZZZ000000
9780527763411	SPC simplified workbook,practical steps to quality	Davida M. Amsden&Howard E. Butler&Robert T. Amsden		The "Workbook," when used with "SPC Simplified," is ideal for self-study, in-house training, or classroom instructions. As you work with and apply the SPC tools presented in "SPC Simplified," the "Workbook "enhances problem-solving abilities.The "SPC Simplified Workbook "provides: Review questions designed to provide overall review and reinforcement of basic principles.Exercises that help you practice and apply the basicsCase studies that reflect actual problems and engage you in successfully implementing tools and techniques of SPC.	1998-02	Productivity Press						ZZZ000000
9781563271632	Building a shared vision,a leader's guide to aligning the organization	Carl Patrick Lewis		Presents a step-by-step method for developing your organizational vision. Teaches how to build and maintain a shared vision directed from the top down, but encompassing the views of all stakeholders.Like "Corporate Diagnosis," this book describes in detail one of the necessary first steps from "Implementing a Lean Management System": visioning. Makes an excellent executive/motivational gift.	1997-01-01	Productivity Press						ZZZ000000
9780527763275	The basics of mistake-proofing	Michael R. Beauregard&Raymond J. Mikulak&Robin E. McDermott			1997-04	Quality Resources						ZZZ000000
9780527763435	The SPC Troubleshooting Guide	Ronald Blank		Written in an very accessible, user-friendly format, the guide: Defines what an SPC can and cannot do.Shows how to diagnose your SPC system and perform an SPC system audit.Provides definitive corrective actions and a four-step method to ensure their effectiveness.Explains what to do when process capability measures become chronically low.Presents the five universal SPC principles and the consequences of violating them.This guide is an excellent training for operators and technicians who must understand why prior corrective efforts have not been successful. In addition, it will benefit SPC coordinators, engineers, and managers who are responsible for the effectiveness of their organization's SPC system.	1998-01-25	Quality Resources						ZZZ000000
9780527763176	Safety management and ISO 9000/QS-9000,a guide to alignment and integration	Robert J. Kozak&George Krafcisin			1997-01-03	Quality Resources						ZZZ000000
9780527763428	Integrated performance assurance,how to combine your quality, environmental, and health & safety management systems	David A. Waite&William T. Heartz&W. David McCormack		If you're conforming to such international standards as ISO 9000 and ISO 1400 or various domestic regulations, "Integrated Performance Assurance" shows you how to integrate your organization's quality assurance, environmental compliance, and health and safety protection programs into a single risk management tool. This combined management system will enhance and improve cost-effectiveness and reliability.Written in a clear, concise, easy-to use format, the book provides a step-by-step model that will guide you through a successful application of the "Integrated Performance Assurance" (IPA) process. In addition, the authors lend their insights and offer solutions to implementing IPA in your organization.This guide to implementing IPA is highly recommended to management system professionals, upper-level executives and line managers concerned with the effective, cost conscious implementation of management systems required by international standards, regulation, and customer expectations.Special Features case studies of the author's company, CH2M Hill (provider of planning, engineering design, and other operations and construction management services) and other organizations are presented to illustrate concepts, rationale, and implementing guidelines for the IPA approach to management systems.	1998-02-06	Quality Resources						ZZZ000000
9780527763206	The basics of FMEA	Robin E. McDermott&Raymond J. Mikulak&Michael R. Beauregard		Based on requirements established by the big-three automakers, The Basics of FMEA introduces work teams to this valuable tool. Failure Mode and Effect Analysis (FMEA) helps prevent failures, defects, and errors, because the tool identifies special causes of variation before they occur. This is valuable in any quality control or continuous improvement program and the reason that the automotive industry's QS-9000 standard requires their use. But FMEA is a valuable tool for any industry in which prevention is important. The process establishes a systematic method for determining causes and creates a common language for FMEA teams - a method easily transferred to other industries.	1996-09-06	Productivity Press						ZZZ000000
9780527763022	Miniguide to ISO 9000	John T. Rabbitt&Peter A. Bergh&A. Peter Bergh			1995-04-24	Taylor and Francis						ZZZ000000
9781563272028	Tool Navigator Poster Set	Walter J. (CRT) Michalski			1998-01-15	Taylor and Francis						ZZZ000000
9780527916350	Benchmarking,the search for industry best practices that lead to superior performance	Robert C. Camp		Written by Dr. Robert Camp, universally regarded as the founding father of the benchmark process, this bestseller is quite simply the definitive reference on the topic. Camp guides readers through the historic ten-step benchmarking process that he developed while at Xerox. This process is credited with reviving that company when it was floundering in 1979. Camp presents other examples of the process, including its dramatic application to L.L. Bean. He uses these examples to show managers how to relate benchmarking to their own circumstances and then provides them with expert strategy and tips so that they can efficiently and easily launch their own quest for best performance.	1989	Quality Press						ZZZ000000
